time,variable,group,value
2019-10-07,pendleranteil,staedtisch,0.384049880730841
2019-10-07,pendleranteil,total,0.37747247772776
2019-10-07,pendleranteil,weiblich,0.331350793030359
2019-10-08,median,abotyp_ga,34.4030081378606
2019-10-08,median,abotyp_halbtax_strecken__verbundabo,23.8558034478534
2019-10-08,median,abotyp_kein_abo,22.2887588217064
2019-10-08,median,alter_15_29,31.5335160583643
2019-10-08,median,alter_30_64,23.3063627810107
2019-10-08,median,alter_65_79,18.5061183615951
2019-10-08,median,auto_ja,24.0426737886865
2019-10-08,median,auto_nein,24.7560659320917
2019-10-08,median,d_ch,25.6726178887177
2019-10-08,median,erwerbstaetig,25.7422557339252
2019-10-08,median,f_ch,20.1623670044986
2019-10-08,median,haushaltsgroesse_1_person,25.097105030602
2019-10-08,median,haushaltsgroesse_2_personen,24.2055455785913
2019-10-08,median,haushaltsgroesse_3__personen,24.302054289255
2019-10-08,median,in_ausbildung,26.9182283494037
2019-10-08,median,kanton_zuerich_ja,26.5954753547309
2019-10-08,median,kanton_zuerich_nein,22.7180681163058
2019-10-08,median,kinder_ja,4.14680969809523
2019-10-08,median,kinder_nein,11.1747280361713
2019-10-08,median,laendisch,33.4568525731001
2019-10-08,median,maennlich,29.6251634698382
2019-10-08,median,nicht_erwerbstaetig,13.4279817839418
2019-10-08,median,staedtisch,23.3022345971255
2019-10-08,median,total,24.2187066979446
2019-10-08,median,weiblich,19.8625221465267
2019-10-08,mittelwert,abotyp_ga,67.4629812503151
2019-10-08,mittelwert,abotyp_halbtax_strecken__verbundabo,43.6392235848296
2019-10-08,mittelwert,abotyp_kein_abo,39.2573471583315
2019-10-08,mittelwert,alter_15_29,49.8798444988688
2019-10-08,mittelwert,alter_30_64,43.1975393968263
2019-10-08,mittelwert,alter_65_79,39.3299250654876
2019-10-08,mittelwert,auto_ja,43.8657864081502
2019-10-08,mittelwert,auto_nein,44.0191638179146
2019-10-08,mittelwert,d_ch,45.5708024750917
2019-10-08,mittelwert,erwerbstaetig,45.848263317128
2019-10-08,mittelwert,f_ch,38.3879974401887
2019-10-08,mittelwert,haushaltsgroesse_1_person,43.9142283891756
2019-10-08,mittelwert,haushaltsgroesse_2_personen,43.8622152942423
2019-10-08,mittelwert,haushaltsgroesse_3__personen,43.9093669118616
2019-10-08,mittelwert,in_ausbildung,47.0073836992096
2019-10-08,mittelwert,kanton_zuerich_ja,46.0374230092163
2019-10-08,mittelwert,kanton_zuerich_nein,42.2973299456054
2019-10-08,mittelwert,kinder_ja,16.6046247207108
2019-10-08,mittelwert,kinder_nein,21.1846991506064
2019-10-08,mittelwert,laendisch,51.4888043586589
2019-10-08,mittelwert,maennlich,51.1607753254976
2019-10-08,mittelwert,nicht_erwerbstaetig,32.6458396954048
2019-10-08,mittelwert,staedtisch,43.1630305110665
2019-10-08,mittelwert,total,43.8753107416938
2019-10-08,mittelwert,weiblich,37.049741677205
2019-10-08,pendleranteil,abotyp_ga,0.420044776458147
2019-10-08,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.376393499206511
2019-10-08,pendleranteil,abotyp_kein_abo,0.380377878743815
2019-10-08,pendleranteil,alter_15_29,0.360373595735323
2019-10-08,pendleranteil,alter_30_64,0.384590735086859
2019-10-08,pendleranteil,alter_65_79,0.392983344562775
2019-10-08,pendleranteil,auto_ja,0.386069107382334
2019-10-08,pendleranteil,auto_nein,0.283437411623463
2019-10-08,pendleranteil,d_ch,0.376521194517493
2019-10-08,pendleranteil,erwerbstaetig,0.380432627971915
2019-10-08,pendleranteil,f_ch,0.400158966279061
2019-10-08,pendleranteil,haushaltsgroesse_1_person,0.422927063445001
2019-10-08,pendleranteil,haushaltsgroesse_2_personen,0.441979811712254
2019-10-08,pendleranteil,haushaltsgroesse_3__personen,0.333896987584698
2019-10-08,pendleranteil,in_ausbildung,0.279783509726957
2019-10-08,pendleranteil,kanton_zuerich_ja,0.384549881664763
2019-10-08,pendleranteil,kanton_zuerich_nein,0.379785215972944
2019-10-08,pendleranteil,kinder_ja,0.353436179101817
2019-10-08,pendleranteil,kinder_nein,0.408855575347123
2019-10-08,pendleranteil,laendisch,0.325913439736767
2019-10-08,pendleranteil,maennlich,0.425304072730066
2019-10-08,pendleranteil,staedtisch,0.386938793454281
2019-10-08,pendleranteil,total,0.380686866489015
2019-10-08,pendleranteil,weiblich,0.335114569782308
2019-10-09,median,abotyp_ga,34.3510012591119
2019-10-09,median,abotyp_halbtax_strecken__verbundabo,24.1473308574651
2019-10-09,median,abotyp_kein_abo,22.4115885817668
2019-10-09,median,alter_15_29,31.7048036182727
2019-10-09,median,alter_30_64,23.566287656903
2019-10-09,median,alter_65_79,18.8809015795023
2019-10-09,median,auto_ja,24.3092134778303
2019-10-09,median,auto_nein,24.9880835906889
2019-10-09,median,d_ch,25.9891259043466
2019-10-09,median,erwerbstaetig,26.1361695298334
2019-10-09,median,f_ch,20.6452338366321
2019-10-09,median,haushaltsgroesse_1_person,25.3466775418421
2019-10-09,median,haushaltsgroesse_2_personen,24.5002932245932
2019-10-09,median,haushaltsgroesse_3__personen,24.5783971437866
2019-10-09,median,in_ausbildung,27.2211929683692
2019-10-09,median,kanton_zuerich_ja,26.5869671474286
2019-10-09,median,kanton_zuerich_nein,23.2699331970373
2019-10-09,median,kinder_ja,4.14636338877222
2019-10-09,median,kinder_nein,11.1743573424211
2019-10-09,median,laendisch,34.8581240786737
2019-10-09,median,maennlich,30.2000373493352
2019-10-09,median,nicht_erwerbstaetig,13.8002553150361
2019-10-09,median,staedtisch,23.5068174373859
2019-10-09,median,total,24.4766405802255
2019-10-09,median,weiblich,20.0066219268565
2019-10-09,mittelwert,abotyp_ga,67.6999209304894
2019-10-09,mittelwert,abotyp_halbtax_strecken__verbundabo,44.221871542275
2019-10-09,mittelwert,abotyp_kein_abo,39.6794836142307
2019-10-09,mittelwert,alter_15_29,50.1891505702324
2019-10-09,mittelwert,alter_30_64,43.7712166072266
2019-10-09,mittelwert,alter_65_79,39.7293732705344
2019-10-09,mittelwert,auto_ja,44.349819113431
2019-10-09,mittelwert,auto_nein,44.643275819107
2019-10-09,mittelwert,d_ch,46.0274769634166
2019-10-09,mittelwert,erwerbstaetig,46.4233551871973
2019-10-09,mittelwert,f_ch,38.9974494110489
2019-10-09,mittelwert,haushaltsgroesse_1_person,43.4978777582923
2019-10-09,mittelwert,haushaltsgroesse_2_personen,44.1635544397991
2019-10-09,mittelwert,haushaltsgroesse_3__personen,44.7132665321124
2019-10-09,mittelwert,in_ausbildung,47.4355087553526
2019-10-09,mittelwert,kanton_zuerich_ja,46.2087591964685
2019-10-09,mittelwert,kanton_zuerich_nein,43.0222541112816
2019-10-09,mittelwert,kinder_ja,16.6040498388687
2019-10-09,mittelwert,kinder_nein,21.1840919663279
2019-10-09,mittelwert,laendisch,51.8924214031837
2019-10-09,mittelwert,maennlich,51.7565642632723
2019-10-09,mittelwert,nicht_erwerbstaetig,32.6993578911869
2019-10-09,mittelwert,staedtisch,43.6623037488251
2019-10-09,mittelwert,total,44.373781909587
2019-10-09,mittelwert,weiblich,37.44323123888
2019-10-09,pendleranteil,abotyp_ga,0.424227635513933
2019-10-09,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.380402425654738
2019-10-09,pendleranteil,abotyp_kein_abo,0.383791326399314
2019-10-09,pendleranteil,alter_15_29,0.365047270247296
2019-10-09,pendleranteil,alter_30_64,0.387665243766956
2019-10-09,pendleranteil,alter_65_79,0.392804615894044
2019-10-09,pendleranteil,auto_ja,0.389022607122833
2019-10-09,pendleranteil,auto_nein,0.292067182870461
2019-10-09,pendleranteil,d_ch,0.377586499472202
2019-10-09,pendleranteil,erwerbstaetig,0.383207589929508
2019-10-09,pendleranteil,f_ch,0.411322485101443
2019-10-09,pendleranteil,haushaltsgroesse_1_person,0.432264993325984
2019-10-09,pendleranteil,haushaltsgroesse_2_personen,0.446118661272425
2019-10-09,pendleranteil,haushaltsgroesse_3__personen,0.334792993571754
2019-10-09,pendleranteil,in_ausbildung,0.285172236160481
2019-10-09,pendleranteil,kanton_zuerich_ja,0.384827374572111
2019-10-09,pendleranteil,kanton_zuerich_nein,0.385285937347487
2019-10-09,pendleranteil,kinder_ja,0.3570207177858
2019-10-09,pendleranteil,kinder_nein,0.416418369881444
2019-10-09,pendleranteil,laendisch,0.334759349994389
2019-10-09,pendleranteil,maennlich,0.428135420328608
2019-10-09,pendleranteil,staedtisch,0.389827706177721
2019-10-09,pendleranteil,total,0.383901255250271
2019-10-09,pendleranteil,weiblich,0.338878346534258
2019-10-10,median,abotyp_ga,34.8077721716259
2019-10-10,median,abotyp_halbtax_strecken__verbundabo,24.6353725851422
2019-10-10,median,abotyp_kein_abo,23.0209206659128
2019-10-10,median,alter_15_29,32.230751841854
2019-10-10,median,alter_30_64,24.1730825240617
2019-10-10,median,alter_65_79,19.7384789786814
2019-10-10,median,auto_ja,24.9365485384525
2019-10-10,median,auto_nein,25.4595722091619
2019-10-10,median,d_ch,26.7008964422524
2019-10-10,median,erwerbstaetig,26.8095204523952
2019-10-10,median,f_ch,20.9258600348194
2019-10-10,median,haushaltsgroesse_1_person,25.6404585472777
2019-10-10,median,haushaltsgroesse_2_personen,25.2124866985786
2019-10-10,median,haushaltsgroesse_3__personen,25.074801297981
2019-10-10,median,in_ausbildung,28.2753817733129
2019-10-10,median,kanton_zuerich_ja,27.0537758081314
2019-10-10,median,kanton_zuerich_nein,24.0374186884972
2019-10-10,median,kinder_ja,4.14620207303412
2019-10-10,median,kinder_nein,11.1742239428145
2019-10-10,median,laendisch,36.9348517731711
2019-10-10,median,maennlich,31.0071754427952
2019-10-10,median,nicht_erwerbstaetig,14.129906114569
2019-10-10,median,staedtisch,24.0136626927932
2019-10-10,median,total,25.0865346046212
2019-10-10,median,weiblich,20.3669656216915
2019-10-10,mittelwert,abotyp_ga,67.9443416045874
2019-10-10,mittelwert,abotyp_halbtax_strecken__verbundabo,44.930289921954
2019-10-10,mittelwert,abotyp_kein_abo,40.3827126664903
2019-10-10,mittelwert,alter_15_29,50.8964946969217
2019-10-10,mittelwert,alter_30_64,44.3860221011708
2019-10-10,mittelwert,alter_65_79,40.7965638912311
2019-10-10,mittelwert,auto_ja,45.0009260064764
2019-10-10,mittelwert,auto_nein,45.4368564451153
2019-10-10,mittelwert,d_ch,46.7490691552557
2019-10-10,mittelwert,erwerbstaetig,47.0928800819451
2019-10-10,mittelwert,f_ch,39.5903397033466
2019-10-10,mittelwert,haushaltsgroesse_1_person,43.9007655507036
2019-10-10,mittelwert,haushaltsgroesse_2_personen,44.9185986390516
2019-10-10,mittelwert,haushaltsgroesse_3__personen,45.3765740105431
2019-10-10,mittelwert,in_ausbildung,48.2492593801297
2019-10-10,mittelwert,kanton_zuerich_ja,46.8997893792529
2019-10-10,mittelwert,kanton_zuerich_nein,43.7577821770803
2019-10-10,mittelwert,kinder_ja,16.6038424755186
2019-10-10,mittelwert,kinder_nein,21.1838718517259
2019-10-10,mittelwert,laendisch,53.7730703515948
2019-10-10,mittelwert,maennlich,52.3415466881089
2019-10-10,mittelwert,nicht_erwerbstaetig,32.9890970230537
2019-10-10,mittelwert,staedtisch,44.2643665697126
2019-10-10,mittelwert,total,45.0419991229957
2019-10-10,mittelwert,weiblich,38.134981370256
2019-10-10,pendleranteil,abotyp_ga,0.429675667633415
2019-10-10,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.384178196840825
2019-10-10,pendleranteil,abotyp_kein_abo,0.387628558242486
2019-10-10,pendleranteil,alter_15_29,0.369829208568322
2019-10-10,pendleranteil,alter_30_64,0.391534362448448
2019-10-10,pendleranteil,alter_65_79,0.39053490465709
2019-10-10,pendleranteil,auto_ja,0.392407636539529
2019-10-10,pendleranteil,auto_nein,0.304060365368016
2019-10-10,pendleranteil,d_ch,0.381668238412591
2019-10-10,pendleranteil,erwerbstaetig,0.386503525898385
2019-10-10,pendleranteil,f_ch,0.4156259935298
2019-10-10,pendleranteil,haushaltsgroesse_1_person,0.438404657362931
2019-10-10,pendleranteil,haushaltsgroesse_2_personen,0.446713723491857
2019-10-10,pendleranteil,haushaltsgroesse_3__personen,0.339884485321723
2019-10-10,pendleranteil,in_ausbildung,0.293596553854551
2019-10-10,pendleranteil,kanton_zuerich_ja,0.386127534098384
2019-10-10,pendleranteil,kanton_zuerich_nein,0.391420707707301
2019-10-10,pendleranteil,kinder_ja,0.361037510193995
2019-10-10,pendleranteil,kinder_nein,0.420895169731993
2019-10-10,pendleranteil,laendisch,0.344425146795193
2019-10-10,pendleranteil,maennlich,0.432695840028829
2019-10-10,pendleranteil,staedtisch,0.393573969048459
2019-10-10,pendleranteil,total,0.387719305461955
2019-10-10,pendleranteil,weiblich,0.341864262215519
2019-10-11,median,abotyp_ga,35.26454308414
2019-10-11,median,abotyp_halbtax_strecken__verbundabo,25.1234143128194
2019-10-11,median,abotyp_kein_abo,23.6302527500588
2019-10-11,median,alter_15_29,32.7567000654354
2019-10-11,median,alter_30_64,24.7798773912204
2019-10-11,median,alter_65_79,20.5960563778606
2019-10-11,median,auto_ja,25.5638835990747
2019-10-11,median,auto_nein,25.9310608276349
2019-10-11,median,d_ch,27.4126669801582
2019-10-11,median,erwerbstaetig,27.4828713749569
2019-10-11,median,f_ch,21.2064862330068
2019-10-11,median,haushaltsgroesse_1_person,25.9342395527133
2019-10-11,median,haushaltsgroesse_2_personen,25.924680172564
2019-10-11,median,haushaltsgroesse_3__personen,25.5712054521753
2019-10-11,median,in_ausbildung,29.3295705782565
2019-10-11,median,kanton_zuerich_ja,27.5205844688343
2019-10-11,median,kanton_zuerich_nein,24.8049041799571
2019-10-11,median,kinder_ja,4.14604075729602
2019-10-11,median,kinder_nein,11.1740905432079
2019-10-11,median,laendisch,39.0115794676684
2019-10-11,median,maennlich,31.8143135362552
2019-10-11,median,nicht_erwerbstaetig,14.459556914102
2019-10-11,median,staedtisch,24.5205079482005
2019-10-11,median,total,25.6964286290169
2019-10-11,median,weiblich,20.7273093165266
2019-10-11,mittelwert,abotyp_ga,68.1887622786855
2019-10-11,mittelwert,abotyp_halbtax_strecken__verbundabo,45.6387083016331
2019-10-11,mittelwert,abotyp_kein_abo,41.0859417187498
2019-10-11,mittelwert,alter_15_29,51.603838823611
2019-10-11,mittelwert,alter_30_64,45.000827595115
2019-10-11,mittelwert,alter_65_79,41.8637545119278
2019-10-11,mittelwert,auto_ja,45.6520328995219
2019-10-11,mittelwert,auto_nein,46.2304370711236
2019-10-11,mittelwert,d_ch,47.4706613470948
2019-10-11,mittelwert,erwerbstaetig,47.7624049766929
2019-10-11,mittelwert,f_ch,40.1832299956443
2019-10-11,mittelwert,haushaltsgroesse_1_person,44.303653343115
2019-10-11,mittelwert,haushaltsgroesse_2_personen,45.6736428383042
2019-10-11,mittelwert,haushaltsgroesse_3__personen,46.0398814889738
2019-10-11,mittelwert,in_ausbildung,49.0630100049068
2019-10-11,mittelwert,kanton_zuerich_ja,47.5908195620373
2019-10-11,mittelwert,kanton_zuerich_nein,44.4933102428791
2019-10-11,mittelwert,kinder_ja,16.6036351121684
2019-10-11,mittelwert,kinder_nein,21.1836517371238
2019-10-11,mittelwert,laendisch,55.653719300006
2019-10-11,mittelwert,maennlich,52.9265291129454
2019-10-11,mittelwert,nicht_erwerbstaetig,33.2788361549204
2019-10-11,mittelwert,staedtisch,44.8664293906
2019-10-11,mittelwert,total,45.7102163364045
2019-10-11,mittelwert,weiblich,38.826731501632
2019-10-11,pendleranteil,abotyp_ga,0.435123699752897
2019-10-11,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.387953968026912
2019-10-11,pendleranteil,abotyp_kein_abo,0.391465790085658
2019-10-11,pendleranteil,alter_15_29,0.374611146889348
2019-10-11,pendleranteil,alter_30_64,0.39540348112994
2019-10-11,pendleranteil,alter_65_79,0.388265193420136
2019-10-11,pendleranteil,auto_ja,0.395792665956225
2019-10-11,pendleranteil,auto_nein,0.316053547865572
2019-10-11,pendleranteil,d_ch,0.38574997735298
2019-10-11,pendleranteil,erwerbstaetig,0.389799461867261
2019-10-11,pendleranteil,f_ch,0.419929501958157
2019-10-11,pendleranteil,haushaltsgroesse_1_person,0.444544321399878
2019-10-11,pendleranteil,haushaltsgroesse_2_personen,0.447308785711289
2019-10-11,pendleranteil,haushaltsgroesse_3__personen,0.344975977071691
2019-10-11,pendleranteil,in_ausbildung,0.302020871548621
2019-10-11,pendleranteil,kanton_zuerich_ja,0.387427693624657
2019-10-11,pendleranteil,kanton_zuerich_nein,0.397555478067115
2019-10-11,pendleranteil,kinder_ja,0.365054302602189
2019-10-11,pendleranteil,kinder_nein,0.425371969582541
2019-10-11,pendleranteil,laendisch,0.354090943595998
2019-10-11,pendleranteil,maennlich,0.437256259729049
2019-10-11,pendleranteil,staedtisch,0.397320231919197
2019-10-11,pendleranteil,total,0.391537355673639
2019-10-11,pendleranteil,weiblich,0.34485017789678
2019-10-12,median,abotyp_ga,34.1309289381059
2019-10-12,median,abotyp_halbtax_strecken__verbundabo,25.4141707486772
2019-10-12,median,abotyp_kein_abo,24.2246579141945
2019-10-12,median,alter_15_29,32.9443271715598
2019-10-12,median,alter_30_64,25.3340228917433
2019-10-12,median,alter_65_79,21.1883206653526
2019-10-12,median,auto_ja,26.0204535588776
2019-10-12,median,auto_nein,25.8055490180333
2019-10-12,median,d_ch,27.9685766799881
2019-10-12,median,erwerbstaetig,27.9226672893116
2019-10-12,median,f_ch,20.8234829179524
2019-10-12,median,haushaltsgroesse_1_person,26.6015690642005
2019-10-12,median,haushaltsgroesse_2_personen,26.4183216647785
2019-10-12,median,haushaltsgroesse_3__personen,25.793032226549
2019-10-12,median,in_ausbildung,29.6800837123282
2019-10-12,median,kanton_zuerich_ja,27.9657313913373
2019-10-12,median,kanton_zuerich_nein,25.233938509771
2019-10-12,median,kinder_ja,4.14660743607573
2019-10-12,median,kinder_nein,11.1745607783623
2019-10-12,median,laendisch,40.2423739678243
2019-10-12,median,maennlich,32.3169476253431
2019-10-12,median,nicht_erwerbstaetig,14.6482091954243
2019-10-12,median,staedtisch,24.8618592892728
2019-10-12,median,total,26.1014329692389
2019-10-12,median,weiblich,20.9442815775034
2019-10-12,mittelwert,abotyp_ga,66.1642506956834
2019-10-12,mittelwert,abotyp_halbtax_strecken__verbundabo,46.1383360589765
2019-10-12,mittelwert,abotyp_kein_abo,41.4070483611047
2019-10-12,mittelwert,alter_15_29,51.6187191730058
2019-10-12,mittelwert,alter_30_64,45.180620471027
2019-10-12,mittelwert,alter_65_79,42.4274352119244
2019-10-12,mittelwert,auto_ja,45.8766158743731
2019-10-12,mittelwert,auto_nein,46.1250391113394
2019-10-12,mittelwert,d_ch,47.9198418415352
2019-10-12,mittelwert,erwerbstaetig,47.8983877386371
2019-10-12,mittelwert,f_ch,39.7456992171143
2019-10-12,mittelwert,haushaltsgroesse_1_person,45.5389159642341
2019-10-12,mittelwert,haushaltsgroesse_2_personen,46.1380718540269
2019-10-12,mittelwert,haushaltsgroesse_3__personen,45.8338615223788
2019-10-12,mittelwert,in_ausbildung,49.069656440534
2019-10-12,mittelwert,kanton_zuerich_ja,48.0302312810058
2019-10-12,mittelwert,kanton_zuerich_nein,44.6689772345942
2019-10-12,mittelwert,kinder_ja,16.6043655567324
2019-10-12,mittelwert,kinder_nein,21.1844238850894
2019-10-12,mittelwert,laendisch,56.5654530306112
2019-10-12,mittelwert,maennlich,53.0199620386992
2019-10-12,mittelwert,nicht_erwerbstaetig,33.4360915989973
2019-10-12,mittelwert,staedtisch,45.0779370487357
2019-10-12,mittelwert,total,45.900801204658
2019-10-12,mittelwert,weiblich,39.0272575362283
2019-10-12,pendleranteil,abotyp_ga,0.441593187758772
2019-10-12,pendleranteil,abotyp_halbtax_strecken__verbundabo,0.393693461238277
2019-10-12,pendleranteil,abotyp_kein_abo,0.391511908563861
2019-10-12,pendleranteil,alter_15_29,0.379152736146863
2019-10-12,pendleranteil,alter_30_64,0.399752476148789
2019-10-12,pendleranteil,alter_65_79,0.389658163981295
2019-10-12,pendleranteil,auto_ja,0.399122320452765
2019-10-12,pendleranteil,auto_nein,0.336948998720994
2019-10-12,pendleranteil,d_ch,0.392849598580546
